,Type,Date,Num,Memo,Name,Qty,Sales Price,Amount,Balance
,Invoice,10/11/2022,1806,Clerical,404 CustomFab USA,1,0,0,764509.03
,Invoice,10/11/2022,1807,Administrative Support,406 Access Business Group LLC,1,220,220,764729.03
,Invoice,10/11/2022,1809,Administrative Support,411 Maveric Medical,1,390,390,765119.03
,Invoice,10/11/2022,1810,Administrative Support,413 UPPER CRUST,1,1266,1266,766385.03
,Invoice,10/11/2022,1811,Administrative Support,307 Merritt,1,10,10,766395.03
,Invoice,10/11/2022,1818,Administrative Support,424 - Body Armor,1,2646.15,2646.15,769041.18
,Invoice,10/11/2022,1815,Administrative Support,426-Tractor Beverages,1,255,255,769296.18
Total CH (Administrative Support),,,,,,634,,769296.18,769296.18
Cont Fees (Drayage Fees),,,,,,,,,
Dray La Mirada (Drayage Container:),,,,,,,,,
,Invoice,5/2/2022,CoastUNIAPR,Coast 3PL charges - OOLU8421338 41324414,Unicargo,1,632.5,632.5,632.5
,Invoice,7/20/2022,CoastUNIJUN,Coast 3PL charges - UNC - FBA16PPJ2HPL,Unicargo,1,1322.5,1322.5,1955
Total Dray La Mirada (Drayage Container:),,,,,,2,,1955,1955
Total Cont Fees (Drayage Fees),,,,,,2,,1955,1955
Delv Service (Transportation Services),,,,,,,,,
,Invoice,2/15/2022,DIC013122,Dickerson Transportation charges - 1-01-2022 TO 1-31-2022,400 Joseph Joseph,1,4812.76,4812.76,4812.76
,Invoice,2/15/2022,DIC013122,Dickerson Transportation charges - 1-01-2022 TO 1-31-2022,400 Joseph Joseph,1,-341.16,-341.16,4471.6
,Invoice,3/14/2022,DIC022822,Dickerson Transportation charges - 2-01-2022 TO 2-28-2022,400 Joseph Joseph,1,1269.31,1269.31,5740.91
,Invoice,3/31/2022,TRIN022822,Trinity charges - 2-01-2022 TO 2-28-2022,400 Joseph Joseph,1,1213.37,1213.37,6954.28
,Invoice,4/4/2022,DIC033122,Dickerson Transportation charges - 3-01-2022 TO 3-31-2022,400 Joseph Joseph,1,1610,1610,8564.28
,Invoice,4/15/2022,TRIN033122,Trinity charges - 3-01-2022 TO 3-31-2022,400 Joseph Joseph,1,3159.3,3159.3,11723.58
,Invoice,5/2/2022,TRIN043022,Trinity charges - 4-01-2022 TO 4-30-2022,400 Joseph Joseph,1,6934.6,6934.6,18658.18
,Invoice,6/15/2022,TRIN053122,Trinity charges - 5-01-2022 TO 5-31-2022,400 Joseph Joseph,1,4636.85,4636.85,23295.03
,Invoice,7/20/2022,TRIN063022,Trinity charges - 6-01-2022 TO 6-30-2022,400 Joseph Joseph,1,2275.74,2275.74,25570.77
,Invoice,8/15/2022,TRIN073122,Trinity charges - 7-01-2022 TO 7-31-2022,400 Joseph Joseph,1,1619.04,1619.04,27189.81
,Invoice,9/13/2022,TRIN083122,Trinity charges - 8-01-2022 TO 8-31-2022,400 Joseph Joseph,1,3923.91,3923.91,31113.72
,Invoice,10/11/2022,TRIN093022,Trinity charges - 9-01-2022 TO 9-30-2022,400 Joseph Joseph,1,2713.31,2713.31,33827.03
Total Delv Service (Transportation Services),,,,,,12,,33827.03,33827.03
EDI (EDI Fees),,,,,,,,,
,Invoice,5/11/2022,410TRANSLOA,"Transload for 9 Containers:  HLBU1461927	 $350.00   UACU4068095	 $350.00   HLXU5267183	 $350.00 ...",410 Prinova,1,3150,3150,3150
Total EDI (EDI Fees),,,,,,1,,3150,3150
Fedex (Fedex Services),,,,,,,,,
,Invoice,2/2/2022,823133394,823133394 and 67371172,317 Pair,1,166.75,166.75,166.75
,Invoice,3/22/2022,403JANFEDEX,"Fedex Services TO MACYS LOGISTICS DC  14141 ALONDRA BLVD  SANTA FE SPRINGS, CA 90670  334377274 ...",403 Modern Gourmet Foods,1,1537.24,1537.24,1703.99
,Invoice,5/10/2022,046APR22,184300802 Kennard Enterprises LLC 20-049 TFORCE,Omya Specialty Materials Inc.,1,705.67,705.67,2409.66
Total Fedex (Fedex Services),,,,,,3,,2409.66,2409.66
MO MIN (Minimum Monthly Service Charge),,,,,,,,,
,Invoice,2/3/2022,888,Minimum Monthly Service Charge,307 Merritt,1,0,0,0
,Invoice,2/3/2022,301JAN22,Minimum Monthly Service Charge,301 GRANADA TILE,1,0,0,0
,Invoice,2/3/2022,313JAN22,Minimum Monthly Service Charge,313 Logo Brand DSG,1,0,0,0
,Invoice,2/3/2022,066JAN22,Minimum Monthly Service Charge,66 Katzkin,1,0,0,0
,Invoice,2/3/2022,273JAN22,Minimum Monthly Service Charge,273 LZ Selloff,1,0,0,0
,Invoice,2/3/2022,292JAN22,Minimum Monthly Service Charge,292 Bioriginal,1,0,0,0
,Invoice,2/3/2022,965,Minimum Monthly Service Charge,425 Lucky Zone WM,1,0,0,0
,Invoice,2/4/2022,098JAN22,Minimum Monthly Service Charge,98 - CGPC America Corporation,1,0,0,0
,Invoice,2/4/2022,086JAN22,Minimum Monthly Service Charge,"86, Morbern",1,0,0,0
,Invoice,2/4/2022,223JAN22,Minimum Monthly Service Charge,223 Distrilogik US Ltd,1,0,0,0
,Invoice,2/4/2022,244JAN22,Minimum Monthly Service Charge,244 Doyle Farris,1,0,0,0
,Invoice,2/4/2022,291JAN22,Minimum Monthly Service Charge,Omya Specialty Materials Inc.,1,0,0,0
,Invoice,2/4/2022,307JAN22,Minimum Monthly Service Charge,307 Merritt,1,0,0,0
,Invoice,2/4/2022,041JAN22,Minimum Monthly Service Charge,"41, Keyston Bros.",1,0,0,0
,Invoice,2/4/2022,012JAN22,Minimum Monthly Service Charge,"12, Omnova Solutions Inc. (C)",1,0,0,0
,Invoice,2/4/2022,073JAN22,Minimum Monthly Service Charge,"73, Spradling International Inc",1,0,0,0
,Invoice,2/4/2022,076JAN22,Minimum Monthly Service Charge,"76, Divi's Laboratories, Ltd. USA Inc.",1,0,0,0
,Invoice,2/4/2022,087JAN22,Minimum Monthly Service Charge,"87, Martin Bauer",1,0,0,0
,Invoice,2/4/2022,091JAN22,Minimum Monthly Service Charge,"91, BenchMaster Furniture",1,0,0,0
,Invoice,2/4/2022,170JAN22,Minimum Monthly Service Charge,"170, Pacific Crest Trading Group",1,0,0,0
,Invoice,2/7/2022,136JAN22,Minimum Monthly Service Charge,136 Glory Wisdom,1,0,0,0
,Invoice,2/7/2022,269JAN22,Minimum Monthly Service Charge,269 Nassimi,1,0,0,0
,Invoice,2/7/2022,325JAN22,Minimum Monthly Service Charge,325 TR Nutritionals,1,0,0,0
,Invoice,2/7/2022,072JAN22,Minimum Monthly Service Charge,"72, Crossroad Ingredients",1,0,0,0
,Invoice,2/7/2022,099JAN22,Minimum Monthly Service Charge,"99, Azile LLC",1,0,0,0
,Invoice,2/7/2022,116JAN22,Minimum Monthly Service Charge,"116, Layn USA",1,0,0,0
,Invoice,2/7/2022,143JAN22,Minimum Monthly Service Charge,"143, Barentz",1,0,0,0
,Invoice,2/7/2022,205JAN22,Minimum Monthly Service Charge,205 - Pacific Shaving,1,0,0,0
,Invoice,2/7/2022,302JAN22,Minimum Monthly Service Charge,302 Huisong,1,0,0,0
,Invoice,2/7/2022,317JAN22,Minimum Monthly Service Charge,317 Pair,1,0,0,0
,Invoice,2/7/2022,322JAN22,Minimum Monthly Service Charge,322 Teco Irrigation USA,1,0,0,0
,Invoice,2/7/2022,045JAN22,Minimum Monthly Service Charge,"45, Sensus America",1,0,0,0
,Invoice,2/7/2022,324JAN22,Minimum Monthly Service Charge,324 Barrington Nutritionals,1,0,0,0
,Invoice,2/7/2022,053JAN22,Minimum Monthly Service Charge,"53, Harten Corporation",1,0,0,0
,Invoice,2/7/2022,877,Minimum Monthly Service Charge,"120, Designer Pet Products",1,0,0,0
,Invoice,2/8/2022,010JAN22,Minimum Monthly Service Charge,"10, Celanese",1,0,0,0
,Invoice,2/8/2022,058JAN22,Minimum Monthly Service Charge,"58, Leather Trends, Inc.",1,0,0,0
,Invoice,2/8/2022,060JAN22,Minimum Monthly Service Charge,"60, Loyalty Chemical",1,0,0,0
,Invoice,2/8/2022,067JAN22,WAREHOUSE LABOR,"67, Quality Thread",1,0,0,0
,Invoice,2/8/2022,119JAN22,Minimum Monthly Service Charge,"119, Camsal Enterprises",1,0,0,0
,Invoice,2/8/2022,179JAN22,Minimum Monthly Service Charge,179 - Chemtec,1,0,0,0
,Invoice,2/8/2022,181JAN22,Minimum Monthly Service Charge,181 - Complete Sourcing Solutions,1,0,0,0
,Invoice,2/11/2022,104JAN22,Minimum Monthly Service Charge,104 - Foss MFG,1,0,0,0
,Invoice,2/11/2022,295JAN22,Minimum Monthly Service Charge,295 SiLeather,1,0,0,0
,Invoice,2/11/2022,139JAN22,Minimum Monthly Service Charge,"139, Nutraland USA",1,1200,1200,1200
,Invoice,2/11/2022,189JAN22,Minimum Monthly Service Charge,189 - St. Charles Trading,1,0,0,1200
,Invoice,2/11/2022,249JAN22,Minimum Monthly Service Charge,249 Centrix,1,0,0,1200
,Invoice,2/11/2022,257JAN22,Minimum Monthly Service Charge,257 Art of Tea,1,0,0,1200
,Invoice,2/11/2022,323JAN22,Minimum Monthly Service Charge,323 Amazon Health Products,1,0,0,1200
,Invoice,2/11/2022,013JAN22,Minimum Monthly Service Charge,"13, Omnova Solutions Inc. (A)",1,0,0,1200
,Invoice,2/11/2022,014JAN22,Minimum Monthly Service Charge,"14, Omnova Solutions Inc. (J)",1,0,0,1200
,Invoice,2/11/2022,184JAN22,Minimum Monthly Service Charge,184 - Worlee NaturProdukte,1,0,0,1200
,Invoice,2/11/2022,195JAN22,Minimum Monthly Service Charge,195 - Casa De Mesquite,1,200,200,1400
,Invoice,2/11/2022,242JAN22,Minimum Monthly Service Charge,242 MASTER VENTURE INC.,1,0,0,1400
,Invoice,2/14/2022,123JAN22,Minimum Monthly Service Charge,"123, PetRageous Designs",1,0,0,1400
,Invoice,2/15/2022,088JAN22,Minimum Monthly Service Charge,"88, Clareo International",1,500,500,1900
,Invoice,2/15/2022,137JAN22,Minimum Monthly Service Charge,"137, NVMK Sales",1,0,0,1900
,Invoice,2/15/2022,209JAN22,Minimum Monthly Service Charge,209 - NutraChem,1,0,0,1900
,Invoice,3/3/2022,104FEB22,Minimum Monthly Service Charge,104 - Foss MFG,1,0,0,1900
,Invoice,3/3/2022,1033,Minimum Monthly Service Charge,"120, Designer Pet Products",1,0,0,1900
,Invoice,3/3/2022,1042,Minimum Monthly Service Charge,307 Merritt,1,0,0,1900
,Invoice,3/4/2022,098FEB22,Minimum Monthly Service Charge,98 - CGPC America Corporation,1,0,0,1900
,Invoice,3/4/2022,223FEB22,Minimum Monthly Service Charge,223 Distrilogik US Ltd,1,0,0,1900
,Invoice,3/4/2022,269FEB22,Minimum Monthly Service Charge,269 Nassimi,1,0,0,1900
,Invoice,3/4/2022,244FEB22,Minimum Monthly Service Charge,244 Doyle Farris,1,0,0,1900
,Invoice,3/4/2022,307FEB22,Minimum Monthly Service Charge,307 Merritt,1,0,0,1900
,Invoice,3/4/2022,091FEB22,Minimum Monthly Service Charge,"91, BenchMaster Furniture",1,0,0,1900
,Invoice,3/4/2022,143FEB22,Minimum Monthly Service Charge,"143, Barentz",1,0,0,1900
,Invoice,3/4/2022,041FEB22,Minimum Monthly Service Charge,"41, Keyston Bros.",1,0,0,1900
,Invoice,3/4/2022,072FEB22,Minimum Monthly Service Charge,"72, Crossroad Ingredients",1,0,0,1900
,Invoice,3/4/2022,136FEB22,Minimum Monthly Service Charge,136 Glory Wisdom,1,0,0,1900
,Invoice,3/4/2022,116FEB22,Minimum Monthly Service Charge,"116, Layn USA",1,0,0,1900
,Invoice,3/4/2022,087FEB22,Minimum Monthly Service Charge,"87, Martin Bauer",1,0,0,1900
,Invoice,3/7/2022,170FEB22,Minimum Monthly Service Charge,"170, Pacific Crest Trading Group",1,0,0,1900
,Invoice,3/7/2022,010FEB22,Minimum Monthly Service Charge,"10, Celanese",1,0,0,1900
,Invoice,3/7/2022,013FEB22,Minimum Monthly Service Charge,"13, Omnova Solutions Inc. (A)",1,0,0,1900
,Invoice,3/7/2022,014FEB22,Minimum Monthly Service Charge,"14, Omnova Solutions Inc. (J)",1,0,0,1900
,Invoice,3/7/2022,066FEB22,Minimum Monthly Service Charge,66 Katzkin,1,0,0,1900
,Invoice,3/7/2022,058FEB22,Minimum Monthly Service Charge,"58, Leather Trends, Inc.",1,0,0,1900
,Invoice,3/7/2022,086FEB22,Minimum Monthly Service Charge,"86, Morbern",1,0,0,1900
,Invoice,3/7/2022,291FEB22,Minimum Monthly Service Charge,Omya Specialty Materials Inc.,1,0,0,1900
,Invoice,3/7/2022,012FEB22,Minimum Monthly Service Charge,"12, Omnova Solutions Inc. (C)",1,0,0,1900
,Invoice,3/7/2022,073FEB22,Minimum Monthly Service Charge,"73, Spradling International Inc",1,0,0,1900
,Invoice,3/7/2022,076FEB22,Minimum Monthly Service Charge,"76, Divi's Laboratories, Ltd. USA Inc.",1,0,0,1900
,Invoice,3/7/2022,325FEB22,Minimum Monthly Service Charge,325 TR Nutritionals,1,0,0,1900
,Invoice,3/7/2022,139FEB22,Minimum Monthly Service Charge,"139, Nutraland USA",1,1200,1200,3100
,Invoice,3/7/2022,099FEB22,Minimum Monthly Service Charge,"99, Azile LLC",1,1200,1200,4300
,Invoice,3/7/2022,205FEB22,Minimum Monthly Service Charge,205 - Pacific Shaving,1,0,0,4300
,Invoice,3/8/2022,184FEB22,Minimum Monthly Service Charge,184 - Worlee NaturProdukte,1,500,500,4800
,Invoice,3/8/2022,179FEB22,Minimum Monthly Service Charge,179 - Chemtec,1,0,0,4800
,Invoice,3/8/2022,302FEB22,Minimum Monthly Service Charge,302 Huisong,1,0,0,4800
,Invoice,3/8/2022,322FEB22,Minimum Monthly Service Charge,322 Teco Irrigation USA,1,0,0,4800
,Invoice,3/8/2022,181FEB22,Minimum Monthly Service Charge,181 - Complete Sourcing Solutions,1,0,0,4800
,Invoice,3/8/2022,045FEB22,Minimum Monthly Service Charge,"45, Sensus America",1,0,0,4800
,Invoice,3/8/2022,324FEB22,Minimum Monthly Service Charge,324 Barrington Nutritionals,1,0,0,4800
,Invoice,3/8/2022,053FEB22,Minimum Monthly Service Charge,"53, Harten Corporation",1,0,0,4800
,Invoice,3/8/2022,088FEB12,Minimum Monthly Service Charge,"88, Clareo International",1,500,500,5300
,Invoice,3/8/2022,189FEB22,Minimum Monthly Service Charge,189 - St. Charles Trading,1,0,0,5300
,Invoice,3/8/2022,195FEB22,Minimum Monthly Service Charge,195 - Casa De Mesquite,1,200,200,5500
,Invoice,3/8/2022,242FEB22,Minimum Monthly Service Charge,242 MASTER VENTURE INC.,1,0,0,5500
,Invoice,3/8/2022,249FEB22,Minimum Monthly Service Charge,249 Centrix,1,0,0,5500
,Invoice,3/8/2022,257FEB22,Minimum Monthly Service Charge,257 Art of Tea,1,0,0,5500
,Invoice,3/9/2022,123FEB22,Minimum Monthly Service Charge,"123, PetRageous Designs",1,0,0,5500
,Invoice,3/9/2022,119FEB22,Minimum Monthly Service Charge,"119, Camsal Enterprises",1,0,0,5500
,Invoice,3/9/2022,292FEB22,Minimum Monthly Service Charge,292 Bioriginal,1,0,0,5500
,Invoice,3/9/2022,295FEB22,Minimum Monthly Service Charge,295 SiLeather,1,0,0,5500
,Invoice,3/9/2022,301FEB22,Minimum Monthly Service Charge,301 GRANADA TILE,1,0,0,5500
,Invoice,3/9/2022,313FEB22,Minimum Monthly Service Charge,313 Logo Brand DSG,1,0,0,5500
,Invoice,3/9/2022,323FEB22,Minimum Monthly Service Charge,323 Amazon Health Products,1,0,0,5500
,Invoice,3/9/2022,060FEB22,Minimum Monthly Service Charge,"60, Loyalty Chemical",1,0,0,5500
,Invoice,3/9/2022,1050,Minimum Monthly Service Charge,412 Shugar Soapworks,1,3000,3000,8500
,Invoice,3/14/2022,209FEB22,Minimum Monthly Service Charge,209 - NutraChem,1,0,0,8500
,Invoice,3/14/2022,137FEB22,Minimum Monthly Service Charge,"137, NVMK Sales",1,0,0,8500
,Invoice,3/14/2022,1045,Minimum Monthly Service Charge,425 Lucky Zone WM,1,0,0,8500
,Invoice,3/14/2022,273FEB22,Minimum Monthly Service Charge,273 LZ Selloff,1,0,0,8500
,Invoice,3/14/2022,045MAR22,Minimum Monthly Service Charge,"45, Sensus America",1,0,0,8500
,Invoice,3/14/2022,317FEB22,Minimum Monthly Service Charge,317 Pair,1,0,0,8500
,Invoice,4/5/2022,1122,Minimum Monthly Service Charge,"120, Designer Pet Products",1,0,0,8500
,Invoice,4/5/2022,1132,Minimum Monthly Service Charge,307 Merritt,1,0,0,8500
,Invoice,4/6/2022,123MAR22,Minimum Monthly Service Charge,"123, PetRageous Designs",1,0,0,8500
,Invoice,4/6/2022,223MAR22,Minimum Monthly Service Charge,223 Distrilogik US Ltd,1,0,0,8500
,Invoice,4/6/2022,269MAR22,Minimum Monthly Service Charge,269 Nassimi,1,0,0,8500
,Invoice,4/6/2022,209MAR22,Minimum Monthly Service Charge,209 - NutraChem,1,0,0,8500
,Invoice,4/6/2022,244MAR22,Minimum Monthly Service Charge,244 Doyle Farris,1,0,0,8500
,Invoice,4/6/2022,307MAR22,Minimum Monthly Service Charge,307 Merritt,1,0,0,8500
,Invoice,4/6/2022,091MAR22,Minimum Monthly Service Charge,"91, BenchMaster Furniture",1,0,0,8500
,Invoice,4/6/2022,143MAR22,Minimum Monthly Service Charge,"143, Barentz",1,0,0,8500
,Invoice,4/6/2022,041MAR22,Minimum Monthly Service Charge,"41, Keyston Bros.",1,0,0,8500
,Invoice,4/6/2022,072MAR22,Minimum Monthly Service Charge,"72, Crossroad Ingredients",1,0,0,8500
,Invoice,4/6/2022,116MAR22,Minimum Monthly Service Charge,"116, Layn USA",1,0,0,8500
,Invoice,4/6/2022,087MAR22,Minimum Monthly Service Charge,"87, Martin Bauer",1,0,0,8500
,Invoice,4/6/2022,324MAR22,Minimum Monthly Service Charge,324 Barrington Nutritionals,1,0,0,8500
,Invoice,4/8/2022,098MAR22,Minimum Monthly Service Charge,98 - CGPC America Corporation,1,0,0,8500
,Invoice,4/8/2022,073MAR22,Minimum Monthly Service Charge,"73, Spradling International Inc",1,0,0,8500
,Invoice,4/8/2022,076MAR22,Minimum Monthly Service Charge,"76, Divi's Laboratories, Ltd. USA Inc.",1,0,0,8500
,Invoice,4/8/2022,313MAR22,Minimum Monthly Service Charge,313 Logo Brand DSG,1,0,0,8500
,Invoice,4/8/2022,012MAR22,Minimum Monthly Service Charge,"12, Omnova Solutions Inc. (C)",1,0,0,8500
,Invoice,4/8/2022,013MAR22,Minimum Monthly Service Charge,"13, Omnova Solutions Inc. (A)",1,0,0,8500
,Invoice,4/8/2022,014MAR22,Minimum Monthly Service Charge,"14, Omnova Solutions Inc. (J)",1,0,0,8500
,Invoice,4/8/2022,181MAR22,Minimum Monthly Service Charge,181 - Complete Sourcing Solutions,1,0,0,8500
,Invoice,4/8/2022,119MAR22,Minimum Monthly Service Charge,"119, Camsal Enterprises",1,0,0,8500
,Invoice,4/8/2022,325MAR22,Minimum Monthly Service Charge,325 TR Nutritionals,1,0,0,8500
,Invoice,4/8/2022,179MAR22,Minimum Monthly Service Charge,179 - Chemtec,1,0,0,8500
,Invoice,4/8/2022,010MAR22,Minimum Monthly Service Charge,"10, Celanese",1,0,0,8500
,Invoice,4/8/2022,302MAR22,Minimum Monthly Service Charge,302 Huisong,1,0,0,8500
,Invoice,4/8/2022,301MAR22,Minimum Monthly Service Charge,301 GRANADA TILE,1,0,0,8500
,Invoice,4/8/2022,295MAR22,Minimum Monthly Service Charge,295 SiLeather,1,0,0,8500
,Invoice,4/8/2022,189MAR22,Minimum Monthly Service Charge,189 - St. Charles Trading,1,0,0,8500
,Invoice,4/8/2022,205MAR22,Minimum Monthly Service Charge,205 - Pacific Shaving,1,0,0,8500
,Invoice,4/8/2022,291MAR22,Minimum Monthly Service Charge,Omya Specialty Materials Inc.,1,0,0,8500
,Invoice,4/8/2022,322MAR22,Minimum Monthly Service Charge,322 Teco Irrigation USA,1,0,0,8500
,Invoice,4/8/2022,058MAR22,Minimum Monthly Service Charge,"58, Leather Trends, Inc.",1,0,0,8500
,Invoice,4/8/2022,249MAR22,Minimum Monthly Service Charge,249 Centrix,1,0,0,8500
,Invoice,4/11/2022,053MAR22,Minimum Monthly Service Charge,"53, Harten Corporation",1,0,0,8500
,Invoice,4/11/2022,060MAR22,Minimum Monthly Service Charge,"60, Loyalty Chemical",1,0,0,8500
,Invoice,4/11/2022,066MAR22,Minimum Monthly Service Charge,66 Katzkin,1,0,0,8500
,Invoice,4/11/2022,088MAR22,Minimum Monthly Service Charge,"88, Clareo International",1,500,500,9000
,Invoice,4/11/2022,099MAR22,Minimum Monthly Service Charge,"99, Azile LLC",1,0,0,9000
,Invoice,4/11/2022,136MAR22,Minimum Monthly Service Charge,136 Glory Wisdom,1,0,0,9000
,Invoice,4/11/2022,139MAR22,Minimum Monthly Service Charge,"139, Nutraland USA",1,1200,1200,10200
,Invoice,4/11/2022,184MAR22,Minimum Monthly Service Charge,184 - Worlee NaturProdukte,1,0,0,10200
,Invoice,4/11/2022,195MAR22,Minimum Monthly Service Charge,195 - Casa De Mesquite,1,200,200,10400
,Invoice,4/11/2022,242MAR22,Minimum Monthly Service Charge,242 MASTER VENTURE INC.,1,0,0,10400
,Invoice,4/11/2022,257MAR22,Minimum Monthly Service Charge,257 Art of Tea,1,0,0,10400
,Invoice,4/11/2022,292MAR22,Minimum Monthly Service Charge,292 Bioriginal,1,0,0,10400
,Invoice,4/11/2022,323MAR22,Minimum Monthly Service Charge,323 Amazon Health Products,1,0,0,10400
,Invoice,4/11/2022,1141,Minimum Monthly Service Charge,412 Shugar Soapworks,1,3000,3000,13400
,Invoice,4/12/2022,249APR22,Minimum Monthly Service Charge,249 Centrix,1,750,750,14150
,Invoice,4/12/2022,317MAR22,Minimum Monthly Service Charge,317 Pair,1,0,0,14150
,Invoice,4/12/2022,1136,Minimum Monthly Service Charge,425 Lucky Zone WM,1,0,0,14150
,Invoice,4/12/2022,273MAR22,Minimum Monthly Service Charge,273 LZ Selloff,1,0,0,14150
,Invoice,4/14/2022,137MAR22,Minimum Monthly Service Charge,"137, NVMK Sales",1,0,0,14150
,Invoice,4/14/2022,1147,Minimum Monthly Service Charge,"170, Pacific Crest Trading Group",1,0,0,14150
,Invoice,4/14/2022,1148,Minimum Monthly Service Charge,"86, Morbern",1,0,0,14150
,Invoice,5/1/2022,179APR22FIN,Minimum Monthly Service Charge,179 - Chemtec,1,0,0,14150
,Invoice,5/3/2022,066APR22FIN,Minimum Monthly Service Charge,66 Katzkin,1,0,0,14150
,Invoice,5/5/2022,123APR22,Minimum Monthly Service Charge,"123, PetRageous Designs",1,0,0,14150
